POISONING AS,POISONED AS,IMPACTED AS,VISIBILITY CHANGE,NEW DISCOVERED CONNECTION COUNT,NEW P2P CONNECTIONS DISCOVERED,NEW P2C CONNECTIONS DISCOVERED,NEW IXP CONNECTIONS DISCOVERED
21,3,28,2.6899999999999977,25,4,9,12
21,3,29,3.0299999999999976,25,4,9,12
21,3,30,0.6799999999999997,8,1,7,0
21,3,31,1.3500000000000014,13,2,10,1
21,3,32,2.6899999999999977,15,3,6,6
21,3,33,1.009999999999998,11,2,9,0
21,3,34,1.009999999999998,7,2,5,0
21,3,35,4.040000000000003,18,2,3,13
21,3,36,0.0,11,3,4,4
21,3,37,1.3500000000000014,10,2,8,0
21,3,38,0.6700000000000017,7,0,6,1
21,3,39,1.6799999999999997,16,1,8,7
21,3,40,0.6699999999999982,11,3,8,0
21,3,41,2.0199999999999996,9,2,7,0
21,3,42,0.0,10,1,2,7
21,3,43,1.3499999999999979,8,1,6,1
21,3,44,0.6699999999999982,6,2,3,1
21,3,45,0.6700000000000017,8,0,7,1
21,3,46,1.3399999999999999,11,2,8,1
21,3,47,0.0,9,1,7,1
21,3,48,0.6799999999999997,8,1,7,0
21,3,49,0.33999999999999986,9,0,9,0
21,3,50,1.0100000000000016,9,1,7,1
21,4,1,1.6799999999999997,8,1,3,4
21,4,2,4.710000000000001,15,2,1,12
21,4,3,1.6799999999999997,8,1,3,4
21,4,4,-1.3500000000000014,0,0,0,0
21,4,5,3.370000000000001,16,2,3,11
21,4,6,3.030000000000001,21,2,3,16
21,4,7,5.050000000000001,18,2,4,12
21,4,8,0.6799999999999997,6,0,2,4
21,4,9,3.370000000000001,14,0,3,11
21,4,10,0.33999999999999986,6,1,1,4
21,4,11,0.6699999999999982,4,0,4,0
21,4,12,1.009999999999998,9,0,5,4
21,4,13,1.0100000000000016,6,0,6,0
21,4,14,3.3599999999999994,18,2,9,7
21,4,15,0.0,4,0,4,0
21,4,16,3.370000000000001,11,0,2,9
21,4,17,1.0100000000000016,9,2,6,1
21,4,18,0.0,15,1,3,11
21,4,19,-0.33999999999999986,5,0,4,1
21,4,20,-1.6899999999999977,4,1,2,1
21,4,21,-6.400000000000002,1,0,1,0
21,4,22,-0.33999999999999986,2,0,2,0
21,4,23,-0.33999999999999986,12,1,3,8
21,4,24,1.3499999999999979,7,0,7,0
21,4,25,1.6899999999999977,9,1,7,1
21,4,26,-0.33999999999999986,2,0,2,0
21,4,27,1.3399999999999999,20,2,6,12
21,4,28,2.0199999999999996,14,2,5,7
21,4,29,2.3599999999999994,17,2,8,7
21,4,30,0.33999999999999986,6,0,6,0
21,4,31,1.3500000000000014,7,0,6,1
21,4,32,4.039999999999999,18,2,6,10
21,4,33,2.3599999999999994,10,0,10,0
21,4,34,1.009999999999998,10,2,8,0
21,4,35,4.710000000000004,17,1,8,8
21,4,36,1.3499999999999979,8,1,4,3
21,4,37,1.3500000000000014,7,0,7,0
21,4,38,1.6799999999999997,9,2,6,1
21,4,39,1.6799999999999997,18,0,7,11
21,4,40,1.009999999999998,6,0,6,0
21,4,41,1.3499999999999979,5,0,5,0
21,4,42,0.0,16,1,3,12
21,4,43,0.0,5,2,2,1
21,4,44,-1.0100000000000016,3,0,0,3
21,4,45,0.33000000000000185,5,2,2,1
21,4,46,0.6699999999999982,5,1,3,1
21,4,47,-1.0100000000000016,4,1,2,1
21,4,48,0.33999999999999986,6,0,6,0
21,4,49,0.0,7,0,7,0
21,4,50,0.33000000000000185,5,2,2,1
21,5,1,3.700000000000003,12,3,4,5
21,5,2,5.390000000000001,16,3,2,11
21,5,3,3.700000000000003,11,3,3,5
21,5,4,6.059999999999999,20,5,0,15
21,5,5,-2.0199999999999996,2,0,2,0
21,5,6,3.370000000000001,16,2,3,11
21,5,7,2.3599999999999994,26,4,5,17
21,5,8,2.6999999999999993,10,2,3,5
21,5,9,1.3500000000000014,16,4,3,9
21,5,10,1.6899999999999977,8,2,3,3
21,5,11,2.349999999999998,10,2,4,4
21,5,12,1.6799999999999997,11,2,3,6
21,5,13,2.020000000000003,12,3,5,4
21,5,14,4.039999999999999,26,4,10,12
21,5,15,1.6900000000000013,9,2,7,0
21,5,16,2.6999999999999993,12,4,3,5
21,5,17,-0.6699999999999982,1,0,1,0
21,5,18,1.3500000000000014,13,2,4,7
21,5,19,1.3500000000000014,9,1,7,1
21,5,20,0.6700000000000017,8,1,6,1
21,5,21,-6.400000000000002,0,0,0,0
21,5,22,0.6700000000000017,9,3,6,0
21,5,23,2.0199999999999996,20,1,6,13
21,5,24,1.3499999999999979,10,2,8,0
21,5,25,2.0199999999999996,13,1,11,1
21,5,26,2.0199999999999996,14,3,11,0
21,5,27,1.3399999999999999,12,2,3,7
21,5,28,2.349999999999998,23,4,7,12
21,5,29,3.0299999999999976,24,4,8,12
21,5,30,1.009999999999998,7,1,6,0
21,5,31,3.6999999999999993,17,3,13,1
21,5,32,3.700000000000003,15,1,10,4
21,5,33,1.6899999999999977,13,3,10,0
21,5,34,0.6699999999999982,8,1,7,0
21,5,35,6.400000000000002,21,2,6,13
21,5,36,0.6699999999999982,13,3,6,4
21,5,37,2.0199999999999996,10,3,7,0
21,5,38,0.33999999999999986,5,0,5,0
21,5,39,1.0100000000000016,13,1,7,5
21,5,40,1.3499999999999979,10,3,7,0
21,5,41,1.3499999999999979,8,2,6,0
21,5,42,0.6799999999999997,10,1,4,5
21,5,43,0.6799999999999997,5,1,4,0
21,5,44,1.009999999999998,6,2,3,1
21,5,45,0.0,5,0,5,0
21,5,46,1.009999999999998,10,2,7,1
21,5,47,2.0199999999999996,12,0,11,1
21,5,48,1.009999999999998,6,1,5,0
21,5,49,0.33999999999999986,7,0,7,0
21,5,50,-0.33999999999999986,4,0,4,0
21,6,1,3.030000000000001,12,3,5,4
21,6,2,1.3500000000000014,8,1,3,4
21,6,3,1.6799999999999997,10,2,4,4
21,6,4,2.0199999999999996,17,4,0,13
21,6,5,1.009999999999998,7,0,6,1
21,6,6,0.0,4,0,4,0
21,6,7,4.040000000000003,32,4,11,17
21,6,8,1.3500000000000014,9,1,4,4
21,6,9,0.0,14,3,6,5
21,6,10,-0.6700000000000017,4,0,3,1
21,6,11,1.009999999999998,10,2,4,4
21,6,12,0.3299999999999983,10,1,5,4
21,6,13,1.3399999999999999,14,3,7,4
21,6,14,3.6999999999999993,27,4,11,12
21,6,15,-0.6700000000000017,7,1,6,0
21,6,16,-0.3299999999999983,7,3,4,0
21,6,17,0.33999999999999986,7,0,6,1
21,6,18,-0.3299999999999983,6,0,6,0
21,6,19,-0.6699999999999982,9,1,7,1
21,6,20,-0.6799999999999997,7,0,6,1
21,6,21,-6.060000000000002,6,0,6,0
21,6,22,1.0100000000000016,13,3,9,1
21,6,23,0.0,22,1,8,13
21,6,24,-0.33000000000000185,11,2,9,0
21,6,25,0.6799999999999997,11,1,9,1
21,6,26,-1.3499999999999979,7,2,5,0
21,6,27,0.3299999999999983,5,0,5,0
21,6,28,2.349999999999998,24,4,8,12
21,6,29,3.3699999999999974,25,4,9,12
21,6,30,0.33999999999999986,7,1,6,0
21,6,31,2.3599999999999994,16,3,11,2
21,6,32,-1.0100000000000016,4,1,2,1
21,6,33,1.3499999999999979,15,3,11,1
21,6,34,0.0,3,1,2,0
21,6,35,5.050000000000001,21,2,6,13
21,6,36,0.0,14,3,6,5
21,6,37,2.0199999999999996,14,3,10,1
21,6,38,1.3500000000000014,10,0,9,1
21,6,39,1.0100000000000016,11,0,11,0
21,6,40,1.3499999999999979,14,3,10,1
21,6,41,0.33999999999999986,8,2,6,0
21,6,42,0.0,5,0,5,0
21,6,43,-0.33000000000000185,4,0,3,1
21,6,44,-1.6799999999999997,3,1,2,0
21,6,45,1.0100000000000016,9,0,8,1
21,6,46,1.009999999999998,8,1,6,1
21,6,47,-1.0100000000000016,5,0,4,1
21,6,48,0.33999999999999986,7,1,6,0
21,6,49,0.6699999999999982,8,0,8,0
21,6,50,0.0,8,0,7,1
21,7,1,1.3399999999999999,6,1,4,1
21,7,2,1.3500000000000014,9,1,2,6
21,7,3,1.3399999999999999,6,1,4,1
21,7,4,0.33999999999999986,2,1,0,1
21,7,5,3.0299999999999976,12,1,3,8
21,7,6,2.6900000000000013,16,1,3,12
21,7,7,-1.6799999999999997,3,0,3,0
21,7,8,1.0100000000000016,5,1,3,1
21,7,9,0.33999999999999986,10,1,2,7
21,7,10,0.33999999999999986,5,1,2,2
21,7,11,0.6699999999999982,4,0,3,1
21,7,12,1.009999999999998,7,1,5,1
21,7,13,1.0100000000000016,5,0,5,0
21,7,14,3.030000000000001,13,2,10,1
21,7,15,1.0100000000000016,5,0,5,0
21,7,16,1.3500000000000014,8,1,2,5
21,7,17,1.3500000000000014,8,1,7,0
21,7,18,1.0100000000000051,13,1,4,8
21,7,19,1.3500000000000014,9,2,6,1
21,7,20,-1.6899999999999977,2,0,2,0
21,7,21,1.6799999999999997,9,0,9,0
21,7,22,2.3500000000000014,11,1,10,0
21,7,23,1.009999999999998,7,0,7,0
21,7,24,-0.6700000000000017,9,2,7,0
21,7,25,2.0199999999999996,9,2,6,1
21,7,26,0.0,4,1,3,0
21,7,27,2.349999999999998,13,1,4,8
21,7,28,1.3399999999999999,8,2,5,1
21,7,29,-0.6700000000000017,5,2,3,0
21,7,30,0.33999999999999986,8,1,6,1
21,7,31,3.0299999999999976,11,1,9,1
21,7,32,3.3699999999999974,14,4,5,5
21,7,33,0.0,3,0,3,0
21,7,34,0.33999999999999986,5,1,4,0
21,7,35,-0.33999999999999986,4,0,4,0
21,7,36,0.6699999999999982,7,1,3,3
21,7,37,2.6900000000000013,10,0,10,0
21,7,38,0.6700000000000017,4,0,4,0
21,7,39,2.6900000000000013,16,1,8,7
21,7,40,2.0199999999999996,9,0,9,0
21,7,41,2.3599999999999994,9,0,8,1
21,7,42,1.3500000000000014,13,1,4,8
21,7,43,2.6999999999999993,11,2,8,1
21,7,44,0.0,4,1,1,2
21,7,45,1.3399999999999999,7,1,6,0
21,7,46,0.6699999999999982,7,2,5,0
21,7,47,-1.0100000000000016,2,0,2,0
21,7,48,-0.6700000000000017,4,1,3,0
21,7,49,-0.33999999999999986,9,0,9,0
21,7,50,0.33000000000000185,3,0,3,0
21,8,1,4.370000000000001,13,2,4,7
21,8,2,6.73,22,3,3,16
21,8,3,3.700000000000003,12,2,3,7
21,8,4,4.710000000000001,16,3,0,13
21,8,5,4.379999999999999,20,2,7,11
21,8,6,3.700000000000003,22,2,4,16
21,8,7,5.73,23,3,7,13
21,8,8,-0.3299999999999983,4,0,4,0
21,8,9,5.050000000000001,22,2,5,15
21,8,10,0.33999999999999986,7,1,2,4
21,8,11,2.0199999999999996,10,2,4,4
21,8,12,2.349999999999998,13,1,4,8
21,8,13,2.3500000000000014,11,1,6,4
21,8,14,4.370000000000001,20,3,9,8
21,8,15,0.6799999999999997,8,0,8,0
21,8,16,3.710000000000001,15,1,5,9
21,8,17,1.0100000000000016,10,2,7,1
21,8,18,0.6799999999999997,17,1,5,11
21,8,19,-0.33999999999999986,7,0,6,1
21,8,20,-1.6899999999999977,7,1,5,1
21,8,21,-5.390000000000001,3,0,3,0
21,8,22,1.0100000000000016,7,1,6,0
21,8,23,1.009999999999998,18,1,8,9
21,8,24,1.009999999999998,10,1,9,0
21,8,25,0.6799999999999997,11,2,8,1
21,8,26,1.0100000000000016,7,1,6,0
21,8,27,2.0199999999999996,19,2,5,12
21,8,28,4.369999999999997,22,3,11,8
21,8,29,3.6999999999999993,21,3,10,8
21,8,30,0.6799999999999997,7,0,7,0
21,8,31,1.0100000000000016,10,1,8,1
21,8,32,3.030000000000001,16,2,5,9
21,8,33,1.009999999999998,8,1,7,0
21,8,34,1.6799999999999997,9,1,8,0
21,8,35,5.050000000000001,17,2,6,9
21,8,36,1.3499999999999979,14,1,7,6
21,8,37,1.6799999999999997,7,1,6,0
21,8,38,1.3500000000000014,11,2,8,1
21,8,39,1.3500000000000014,17,0,6,11
21,8,40,2.0199999999999996,10,2,8,0
21,8,41,2.0199999999999996,9,2,7,0
21,8,42,1.3500000000000014,16,1,3,12
21,8,43,0.0,8,2,5,1
21,8,44,0.0,7,1,3,3
21,8,45,2.3500000000000014,14,2,11,1
21,8,46,1.3399999999999999,10,2,7,1
21,8,47,-1.0100000000000016,8,1,6,1
21,8,48,0.6799999999999997,7,0,7,0
21,8,49,0.33999999999999986,10,0,10,0
21,8,50,2.3500000000000014,14,2,11,1
21,9,1,3.700000000000003,14,3,4,7
21,9,2,6.399999999999999,21,4,2,15
21,9,3,3.700000000000003,13,3,3,7
21,9,4,3.6999999999999993,14,3,0,11
21,9,5,4.039999999999999,23,3,9,11
21,9,6,4.380000000000003,26,3,7,16
21,9,7,4.380000000000003,20,3,5,12
21,9,8,3.710000000000001,13,2,3,8
21,9,9,-2.3599999999999994,2,0,2,0
21,9,10,1.6899999999999977,10,2,4,4
21,9,11,2.349999999999998,10,2,5,3
21,9,12,2.349999999999998,15,2,6,7
21,9,13,2.3500000000000014,12,2,7,3
21,9,14,5.379999999999999,21,3,12,6
21,9,15,1.0100000000000016,10,2,8,0
21,9,16,4.039999999999999,16,1,6,9
21,9,17,1.6900000000000013,12,3,8,1
21,9,18,0.6799999999999997,19,2,6,11
21,9,19,0.6700000000000017,9,0,8,1
21,9,20,0.0,10,2,7,1
21,9,21,-5.390000000000001,6,0,6,0
21,9,22,0.6700000000000017,7,1,6,0
21,9,23,1.3499999999999979,17,1,9,7
21,9,24,1.3499999999999979,9,0,9,0
21,9,25,2.0199999999999996,11,1,9,1
21,9,26,0.0,7,1,6,0
21,9,27,3.3599999999999994,24,3,9,12
21,9,28,4.710000000000001,21,3,12,6
21,9,29,4.039999999999999,20,3,10,7
21,9,30,1.3499999999999979,8,0,8,0
21,9,31,2.0199999999999996,12,0,11,1
21,9,32,5.390000000000001,20,1,10,9
21,9,33,-1.3399999999999999,4,0,4,0
21,9,34,0.6699999999999982,10,2,8,0
21,9,35,3.6999999999999993,15,2,6,7
21,9,36,1.009999999999998,10,1,4,5
21,9,37,-0.33999999999999986,3,0,3,0
21,9,38,2.0199999999999996,13,3,9,1
21,9,39,2.0199999999999996,23,1,11,11
21,9,40,-1.3500000000000014,3,0,3,0
21,9,41,2.3599999999999994,11,1,10,0
21,9,42,1.0100000000000016,17,2,3,12
21,9,43,2.0199999999999996,12,2,9,1
21,9,44,0.6699999999999982,9,2,4,3
21,9,45,1.6799999999999997,13,3,9,1
21,9,46,1.3399999999999999,9,1,7,1
21,9,47,0.3299999999999983,12,2,9,1
21,9,48,1.3499999999999979,7,0,7,0
21,9,49,-0.33999999999999986,11,0,11,0
21,9,50,1.3399999999999999,12,3,8,1
24,1,1,0.33000000000000185,3,0,3,0
24,1,2,0.33999999999999986,2,1,1,0
24,1,3,0.33000000000000185,3,1,2,0
24,1,4,0.0,1,1,0,0
24,1,5,-0.33999999999999986,5,1,4,0
24,1,6,0.0,5,1,4,0
24,1,7,0.6799999999999997,5,0,5,0
24,1,8,0.6799999999999997,3,1,2,0
24,1,9,0.33999999999999986,5,0,5,0
24,1,10,-0.33000000000000185,3,1,2,0
24,1,11,0.0,4,1,3,0
24,1,12,2.0199999999999996,10,1,3,6
24,1,13,0.6700000000000017,5,1,4,0
24,1,14,1.0100000000000016,6,3,3,0
24,1,15,1.0100000000000016,5,0,5,0
24,1,16,-0.3299999999999983,1,0,1,0
24,1,17,0.33999999999999986,4,1,3,0
24,1,18,0.0,4,1,3,0
24,1,19,0.6700000000000017,8,3,5,0
24,1,20,-2.0199999999999996,2,1,1,0
24,1,21,1.009999999999998,7,0,7,0
24,1,22,-0.6799999999999997,2,0,2,0
24,1,23,-0.33999999999999986,7,1,6,0
24,1,24,-0.33000000000000185,7,2,5,0
24,1,25,-0.33000000000000185,7,3,4,0
24,1,26,0.33000000000000185,5,0,5,0
24,1,27,0.0,5,0,5,0
24,1,28,-0.6799999999999997,6,3,3,0
24,1,29,0.33999999999999986,7,3,4,0
24,1,30,-0.33000000000000185,5,2,3,0
24,1,31,2.3599999999999994,10,2,8,0
24,1,32,0.33999999999999986,7,4,3,0
24,1,33,0.0,5,0,5,0
24,1,34,0.33999999999999986,5,1,4,0
24,1,35,0.0,3,0,3,0
24,1,36,7.41,25,5,7,13
24,1,37,2.0199999999999996,9,1,7,1
24,1,38,0.6700000000000017,5,1,4,0
24,1,39,0.0,4,0,4,0
24,1,40,0.6699999999999982,7,0,7,0
24,1,41,0.33999999999999986,3,0,3,0
24,1,42,-0.3299999999999983,2,0,2,0
24,1,43,1.6899999999999977,8,2,6,0
24,1,44,0.0,4,1,3,0
24,1,45,0.0,4,1,3,0
24,1,46,1.009999999999998,8,4,4,0
24,1,47,-1.0100000000000016,4,1,3,0
24,1,48,-0.33000000000000185,5,2,3,0
24,1,49,0.0,9,0,9,0
24,1,50,0.33000000000000185,5,1,4,0
24,10,1,-0.6799999999999997,1,1,0,0
24,10,2,-0.33999999999999986,2,1,0,1
24,10,3,-0.6799999999999997,2,1,1,0
24,10,4,-0.6699999999999982,1,1,0,0
24,10,5,0.0,4,1,3,0
24,10,6,0.3400000000000034,4,1,3,0
24,10,7,0.33999999999999986,3,0,3,0
24,10,8,-0.3299999999999983,2,1,1,0
24,10,9,0.0,5,0,2,3
24,10,10,-2.020000000000003,1,0,1,0
24,10,11,0.6699999999999982,3,1,2,0
24,10,12,1.009999999999998,8,1,1,6
24,10,13,1.0100000000000016,5,1,3,1
24,10,14,2.0199999999999996,10,3,6,1
24,10,15,0.6799999999999997,4,0,4,0
24,10,16,-0.3299999999999983,3,0,3,0
24,10,17,-0.3299999999999983,5,1,4,0
24,10,18,1.3500000000000014,8,0,5,3
24,10,19,0.6700000000000017,7,2,4,1
24,10,20,-1.3499999999999979,3,1,2,0
24,10,21,1.3399999999999999,7,0,7,0
24,10,22,-1.009999999999998,0,0,0,0
24,10,23,0.6699999999999982,4,1,3,0
24,10,24,0.33999999999999986,8,2,6,0
24,10,25,0.0,6,1,5,0
24,10,26,-0.6799999999999997,1,0,1,0
24,10,27,0.3299999999999983,4,0,4,0
24,10,28,-1.0100000000000016,3,3,0,0
24,10,29,1.3499999999999979,10,3,6,1
24,10,30,0.6799999999999997,7,2,5,0
24,10,31,3.370000000000001,12,0,9,3
24,10,32,0.33999999999999986,4,0,4,0
24,10,33,0.6799999999999997,4,0,4,0
24,10,34,1.3499999999999979,5,1,4,0
24,10,35,-0.33999999999999986,4,0,4,0
24,10,36,6.73,25,5,7,13
24,10,37,0.33999999999999986,3,1,2,0
24,10,38,1.3500000000000014,10,1,6,3
24,10,39,1.3500000000000014,6,0,6,0
24,10,40,1.009999999999998,8,0,5,3
24,10,41,1.009999999999998,4,0,4,0
24,10,42,-1.009999999999998,2,0,1,1
24,10,43,0.6799999999999997,4,1,3,0
24,10,44,0.0,3,1,1,1
24,10,45,0.33000000000000185,4,1,3,0
24,10,46,1.6799999999999997,5,0,5,0
24,10,47,-0.6799999999999997,3,1,2,0
24,10,48,0.33999999999999986,7,2,5,0
24,10,49,-0.33999999999999986,7,0,7,0
24,10,50,1.0100000000000016,10,1,6,3
24,11,1,0.33000000000000185,3,1,2,0
24,11,2,-0.33999999999999986,1,1,0,0
24,11,3,0.6700000000000017,2,1,1,0
24,11,4,0.0,1,1,0,0
24,11,5,-1.0100000000000016,2,1,1,0
24,11,6,-0.33999999999999986,3,1,2,0
24,11,7,-0.6699999999999982,1,0,1,0
24,11,8,0.6799999999999997,2,1,1,0
24,11,9,-0.6699999999999982,1,0,1,0
24,11,10,-0.33000000000000185,3,1,2,0
24,11,11,0.0,3,0,3,0
24,11,12,2.349999999999998,8,1,1,6
24,11,13,0.6700000000000017,4,1,3,0
24,11,14,1.6799999999999997,11,3,8,0
24,11,15,1.0100000000000016,4,0,4,0
24,11,16,-0.3299999999999983,1,0,1,0
24,11,17,0.0,1,1,0,0
24,11,18,-0.6700000000000017,3,1,2,0
24,11,19,0.0,6,2,4,0
24,11,20,-1.3499999999999979,1,1,0,0
24,11,21,-0.6799999999999997,2,0,2,0
24,11,22,-0.33999999999999986,3,0,3,0
24,11,23,-2.0199999999999996,2,1,1,0
24,11,24,-0.6700000000000017,7,2,5,0
24,11,25,-0.33000000000000185,4,1,3,0
24,11,26,-0.33999999999999986,3,0,3,0
24,11,27,-0.33999999999999986,4,0,4,0
24,11,28,-1.6900000000000013,5,3,2,0
24,11,29,-0.6700000000000017,6,3,3,0
24,11,30,-0.6700000000000017,5,2,3,0
24,11,31,1.6799999999999997,7,1,6,0
24,11,32,0.33999999999999986,4,1,3,0
24,11,33,0.0,4,0,4,0
24,11,34,-0.33999999999999986,3,0,3,0
24,11,35,0.0,3,0,3,0
24,11,36,7.41,25,5,7,13
24,11,37,1.0100000000000016,5,1,4,0
24,11,38,0.33999999999999986,2,1,1,0
24,11,39,-0.6699999999999982,2,0,2,0
24,11,40,0.0,3,0,3,0
24,11,41,1.3499999999999979,4,0,4,0
24,11,42,-1.009999999999998,2,0,2,0
24,11,43,0.33999999999999986,3,1,2,0
24,11,44,0.6699999999999982,3,1,2,0
24,11,45,0.0,2,1,1,0
24,11,46,1.009999999999998,6,1,5,0
24,11,47,-0.6799999999999997,2,1,1,0
24,11,48,0.33999999999999986,7,2,5,0
24,11,49,0.33999999999999986,9,0,9,0
24,11,50,0.0,2,1,1,0
24,12,1,-1.009999999999998,5,0,5,0
24,12,2,0.6699999999999982,4,0,4,0
24,12,3,1.0100000000000016,6,0,6,0
24,12,4,-0.6699999999999982,0,0,0,0
24,12,5,-0.33999999999999986,3,0,3,0
24,12,6,0.3400000000000034,3,0,3,0
24,12,7,-1.009999999999998,2,0,2,0
24,12,8,0.6799999999999997,4,0,4,0
24,12,9,-1.3499999999999979,2,0,2,0
24,12,10,-0.6700000000000017,3,0,3,0
24,12,11,0.6699999999999982,5,0,5,0
24,12,12,0.3299999999999983,5,0,5,0
24,12,13,0.33000000000000185,4,0,4,0
24,12,14,0.0,5,2,3,0
24,12,15,0.6799999999999997,5,0,5,0
24,12,16,-1.009999999999998,5,0,5,0
24,12,17,-0.3299999999999983,3,0,3,0
24,12,18,-0.3299999999999983,5,0,5,0
24,12,19,-0.33999999999999986,6,2,4,0
24,12,20,-2.3599999999999994,1,0,1,0
24,12,21,-0.33999999999999986,1,0,1,0
24,12,22,0.33000000000000185,4,0,4,0
24,12,23,0.6699999999999982,10,0,10,0
24,12,24,-0.33000000000000185,7,2,5,0
24,12,25,0.0,5,1,4,0
24,12,26,0.33000000000000185,4,0,4,0
24,12,27,0.0,3,0,3,0
24,12,28,-1.6900000000000013,4,2,2,0
24,12,29,-0.6700000000000017,5,2,3,0
24,12,30,-0.6700000000000017,6,1,5,0
24,12,31,1.3500000000000014,5,0,5,0
24,12,32,0.6699999999999982,5,1,4,0
24,12,33,0.0,2,0,2,0
24,12,34,-0.33999999999999986,4,0,4,0
24,12,35,0.33999999999999986,4,0,4,0
24,12,36,7.07,28,5,10,13
24,12,37,0.6700000000000017,3,0,3,0
24,12,38,0.0,3,0,3,0
24,12,39,0.0,2,0,2,0
24,12,40,0.0,2,0,2,0
24,12,41,0.0,3,0,3,0
24,12,42,-0.3299999999999983,4,0,4,0
24,12,43,0.0,3,0,3,0
24,12,44,0.0,4,0,4,0
24,12,45,-0.33999999999999986,2,0,2,0
24,12,46,-0.33999999999999986,5,1,4,0
24,12,47,-1.6900000000000013,1,0,1,0
24,12,48,-0.6700000000000017,6,1,5,0
24,12,49,0.0,12,0,12,0
24,12,50,-0.33999999999999986,2,0,2,0
24,13,1,0.33000000000000185,4,1,3,0
24,13,2,0.0,2,1,1,0
24,13,3,-0.33999999999999986,3,1,2,0
24,13,4,-0.6699999999999982,1,1,0,0
24,13,5,0.33999999999999986,5,1,4,0
24,13,6,0.3400000000000034,4,1,3,0
24,13,7,0.0,3,0,3,0
24,13,8,0.0,2,1,1,0
24,13,9,-0.6699999999999982,2,0,2,0
24,13,10,-0.6700000000000017,3,1,2,0
24,13,11,0.0,4,1,3,0
24,13,12,2.0199999999999996,10,1,3,6
24,13,13,0.0,5,0,5,0
24,13,14,2.0199999999999996,9,3,6,0
24,13,15,0.33999999999999986,5,0,5,0
24,13,16,-0.6699999999999982,2,0,2,0
24,13,17,0.0,2,1,1,0
24,13,18,0.3400000000000034,4,1,3,0
24,13,19,-1.009999999999998,6,2,4,0
24,13,20,-1.009999999999998,1,1,0,0
24,13,21,0.6699999999999982,4,0,4,0
24,13,22,-1.6899999999999977,0,0,0,0
24,13,23,0.0,3,1,2,0
24,13,24,0.0,8,2,6,0
24,13,25,-0.33000000000000185,4,1,3,0
24,13,26,-1.009999999999998,1,0,1,0
24,13,27,0.3299999999999983,2,0,2,0
24,13,28,0.0,6,3,3,0
24,13,29,1.009999999999998,7,3,4,0
24,13,30,0.0,8,2,6,0
24,13,31,0.6700000000000017,4,1,3,0
24,13,32,-0.33999999999999986,4,1,3,0
24,13,33,0.0,3,0,3,0
24,13,34,0.0,5,0,5,0
24,13,35,-0.33999999999999986,3,0,3,0
24,13,36,7.41,24,5,6,13
24,13,37,1.3500000000000014,5,1,3,1
24,13,38,0.6700000000000017,3,1,2,0
24,13,39,1.0100000000000016,4,0,4,0
24,13,40,0.6699999999999982,3,0,3,0
24,13,41,-0.6700000000000017,2,0,2,0
24,13,42,-0.3299999999999983,3,0,3,0
24,13,43,0.33999999999999986,5,1,4,0
24,13,44,0.0,5,1,3,1
24,13,45,0.33000000000000185,3,1,2,0
24,13,46,0.0,4,1,3,0
24,13,47,-0.33999999999999986,3,1,2,0
24,13,48,0.0,8,2,6,0
24,13,49,0.33999999999999986,9,0,9,0
24,13,50,0.33000000000000185,3,1,2,0
24,2,1,0.6700000000000017,5,0,5,0
24,2,2,0.0,3,0,3,0
24,2,3,-0.33999999999999986,4,0,4,0
24,2,4,-0.6699999999999982,1,1,0,0
24,2,5,1.3499999999999979,7,1,6,0
24,2,6,0.6700000000000017,5,0,5,0
24,2,7,-0.3299999999999983,4,0,4,0
24,2,8,-0.3299999999999983,3,0,3,0
24,2,9,-0.6699999999999982,3,0,3,0
24,2,10,-0.6700000000000017,3,1,2,0
24,2,11,0.6699999999999982,6,1,5,0
24,2,12,2.349999999999998,12,1,5,6
24,2,13,0.0,3,1,2,0
24,2,14,2.3500000000000014,11,3,8,0
24,2,15,0.6799999999999997,5,0,5,0
24,2,16,-0.3299999999999983,2,0,2,0
24,2,17,-0.3299999999999983,3,1,2,0
24,2,18,-1.3399999999999999,5,1,4,0
24,2,19,-0.6699999999999982,8,3,5,0
24,2,20,-1.6899999999999977,2,1,1,0
24,2,21,0.0,4,0,4,0
24,2,22,-0.33999999999999986,4,0,4,0
24,2,23,-1.3500000000000014,5,1,4,0
24,2,24,-0.6700000000000017,10,2,8,0
24,2,25,0.0,5,1,4,0
24,2,26,0.0,5,0,5,0
24,2,27,0.0,3,0,3,0
24,2,28,0.3299999999999983,9,3,6,0
24,2,29,1.6799999999999997,12,3,9,0
24,2,30,-1.0100000000000016,10,2,7,1
24,2,31,1.3500000000000014,7,1,6,0
24,2,32,0.6699999999999982,6,1,5,0
24,2,33,0.6799999999999997,5,0,5,0
24,2,34,-0.33999999999999986,5,0,5,0
24,2,35,-0.33999999999999986,2,0,2,0
24,2,36,8.079999999999998,28,5,10,13
24,2,37,2.0199999999999996,6,1,5,0
24,2,38,0.33999999999999986,4,1,3,0
24,2,39,0.33999999999999986,4,0,4,0
24,2,40,0.0,3,0,3,0
24,2,41,-0.33999999999999986,2,0,2,0
24,2,42,-0.6699999999999982,3,0,3,0
24,2,43,1.3499999999999979,6,1,5,0
24,2,44,0.0,5,1,4,0
24,2,45,0.0,4,1,3,0
24,2,46,-0.6799999999999997,5,1,4,0
24,2,47,-1.0100000000000016,3,1,2,0
